id	SAMPLE_NAME	Fungal conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364525_286-LP3-ITS-0286	Lavaux_2022-09-09_must_Plot19_RepD	1.63	Harvest_2022	must	Lavaux_Plot_19	09.09.2022	D	Harvest	2022	Year2022	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364525_199-LP3-ITS-0199	Lavaux_2022-09-09_must_Plot19_RepE	5.03	Harvest_2022	must	Lavaux_Plot_19	09.09.2022	E	Harvest	2022	Year2022	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364525_207-LP3-ITS-0207	Lavaux_2022-09-09_must_Plot20_RepA	2.48	Harvest_2022	must	Lavaux_Plot_20	09.09.2022	A	Harvest	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_215-LP3-ITS-0215	Lavaux_2022-09-09_must_Plot20_RepB	1.73	Harvest_2022	must	Lavaux_Plot_20	09.09.2022	B	Harvest	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_223-LP3-ITS-0223	Lavaux_2022-09-09_must_Plot20_RepC	2.23	Harvest_2022	must	Lavaux_Plot_20	09.09.2022	C	Harvest	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_231-LP3-ITS-0231	Lavaux_2022-09-09_must_Plot20_RepD	1.29	Harvest_2022	must	Lavaux_Plot_20	09.09.2022	D	Harvest	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_239-LP3-ITS-0239	Lavaux_2022-09-09_must_Plot20_RepE	2.79	Harvest_2022	must	Lavaux_Plot_20	09.09.2022	E	Harvest	2022	Year2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364525_222-LP3-ITS-0222	Lavaux_2022-09-09_must_Plot17_RepA	1.43	Harvest_2022	must	Lavaux_Plot_17	09.09.2022	A	Harvest	2022	Year2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_230-LP3-ITS-0230	Lavaux_2022-09-09_must_Plot17_RepB	1.73	Harvest_2022	must	Lavaux_Plot_17	09.09.2022	B	Harvest	2022	Year2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_238-LP3-ITS-0238	Lavaux_2022-09-09_must_Plot17_RepC	1.83	Harvest_2022	must	Lavaux_Plot_17	09.09.2022	C	Harvest	2022	Year2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_246-LP3-ITS-0246	Lavaux_2022-09-09_must_Plot17_RepD	1.1	Harvest_2022	must	Lavaux_Plot_17	09.09.2022	D	Harvest	2022	Year2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364525_254-LP3-ITS-0254	Lavaux_2022-09-09_must_Plot17_RepE	1.83	Harvest_2022	must	Lavaux_Plot_17	09.09.2022	E	Harvest	2022	Year2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_023-LP3-ITS-0599	Lavaux_2023-05-10_soil_Plot4	6.1	Spring_2023	soil	Lavaux_Plot_4	10.05.2023		Spring	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_017-LP3-ITS-0593	Lavaux_2023-05-10_soil_Plot5	6.0	Spring_2023	soil	Lavaux_Plot_5	10.05.2023		Spring	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_019-LP3-ITS-0595	Lavaux_2023-05-10_soil_Plot9	5.0	Spring_2023	soil	Lavaux_Plot_9	10.05.2023		Spring	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_024-LP3-ITS-0600	Lavaux_2023-05-10_soil_Plot12	6.7	Spring_2023	soil	Lavaux_Plot_12	10.05.2023		Spring	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_021-LP3-ITS-0597	Lavaux_2023-05-10_soil_Plot13	6.9	Spring_2023	soil	Lavaux_Plot_13	10.05.2023		Spring	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_022-LP3-ITS-0598	Lavaux_2023-05-10_soil_Plot14	3.8	Spring_2023	soil	Lavaux_Plot_14	10.05.2023		Spring	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_018-LP3-ITS-0594	Lavaux_2023-05-10_soil_Plot15	6.3	Spring_2023	soil	Lavaux_Plot_15	10.05.2023		Spring	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_020-LP3-ITS-0596	Lavaux_2023-05-10_soil_Plot19	4.8	Spring_2023	soil	Lavaux_Plot_19	10.05.2023		Spring	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_026-LP3-ITS-0602	Lavaux_2023-05-10_soil_Plot20	4.7	Spring_2023	soil	Lavaux_Plot_20	10.05.2023		Spring	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_025-LP3-ITS-0601	Lavaux_2023-05-10_soil_Plot17	5.4	Spring_2023	soil	Lavaux_Plot_17	10.05.2023		Spring	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_188-LP3-ITS-0764	MV_Post-MLF_Plot4_2022-01-24	0.1	Microvinification_2021	Post-MLF	Lavaux_Plot_4	24.01.2022		Microvinification	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_369-LP3-ITS-0945	MV_Post-MLF_Plot5_2022-01-24	7.9	Microvinification_2021	Post-MLF	Lavaux_Plot_5	24.01.2022		Microvinification	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_163-LP3-ITS-0739	MV_Post-MLF_Plot9_2022-01-24	1.6	Microvinification_2021	Post-MLF	Lavaux_Plot_9	24.01.2022		Microvinification	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_371-LP3-ITS-0947	MV_Post-MLF_Plot11_2022-01-24	0.6	Microvinification_2021	Post-MLF	Lavaux_Plot_11	24.01.2022		Microvinification	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364526_154-LP3-ITS-0730	MV_Post-MLF_Plot12_2022-01-24	2.7	Microvinification_2021	Post-MLF	Lavaux_Plot_12	24.01.2022		Microvinification	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_370-LP3-ITS-0946	MV_Post-MLF_Plot13_2022-01-24	0.3	Microvinification_2021	Post-MLF	Lavaux_Plot_13	24.01.2022		Microvinification	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_376-LP3-ITS-0952	MV_Post-MLF_Plot14_2022-01-24	0.3	Microvinification_2021	Post-MLF	Lavaux_Plot_14	24.01.2022		Microvinification	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_165-LP3-ITS-0741	MV_Post-MLF_Plot15_2022-01-24	0.2	Microvinification_2021	Post-MLF	Lavaux_Plot_15	24.01.2022		Microvinification	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_156-LP3-ITS-0732	MV_Post-MLF_Plot17_2022-01-24	0.6	Microvinification_2021	Post-MLF	Lavaux_Plot_17	24.01.2022		Microvinification	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_159-LP3-ITS-0735	MV_Post-MLF_Plot18_2022-01-24	1.1	Microvinification_2021	Post-MLF	Lavaux_Plot_18	24.01.2022		Microvinification	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364526_374-LP3-ITS-0950	MV_Post-MLF_Plot19_2022-01-24	0.7	Microvinification_2021	Post-MLF	Lavaux_Plot_19	24.01.2022		Microvinification	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_189-LP3-ITS-0765	MV_Post-MLF_Plot20_2022-01-24	0.2	Microvinification_2021	Post-MLF	Lavaux_Plot_20	24.01.2022		Microvinification	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_180-LP3-ITS-0756	MV_Post-AF_Plot11_Rep1_2021-10-16	5.9	Microvinification_2021	Post-AF	Lavaux_Plot_11	16.10.2021	1	Microvinification	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364526_173-LP3-ITS-0749	MV_Post-AF_Plot11_Rep2_2021-10-16	7.5	Microvinification_2021	Post-AF	Lavaux_Plot_11	16.10.2021	2	Microvinification	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364526_373-LP3-ITS-0949	MV_Post-AF_Plot11_Rep3_2021-10-16	3.1	Microvinification_2021	Post-AF	Lavaux_Plot_11	16.10.2021	3	Microvinification	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364526_167-LP3-ITS-0743	MV_Post-AF_Plot12_Rep1_2021-10-16	0.001	Microvinification_2021	Post-AF	Lavaux_Plot_12	16.10.2021	1	Microvinification	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_186-LP3-ITS-0762	MV_Post-AF_Plot12_Rep2_2021-10-16	7.1	Microvinification_2021	Post-AF	Lavaux_Plot_12	16.10.2021	2	Microvinification	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_375-LP3-ITS-0951	MV_Post-AF_Plot12_Rep3_2021-10-16	0.4	Microvinification_2021	Post-AF	Lavaux_Plot_12	16.10.2021	3	Microvinification	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364526_184-LP3-ITS-0760	MV_Post-AF_Plot13_Rep1_2021-10-16	11.7	Microvinification_2021	Post-AF	Lavaux_Plot_13	16.10.2021	1	Microvinification	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_179-LP3-ITS-0755	MV_Post-AF_Plot13_Rep2_2021-10-16	8.1	Microvinification_2021	Post-AF	Lavaux_Plot_13	16.10.2021	2	Microvinification	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_169-LP3-ITS-0745	MV_Post-AF_Plot13_Rep3_2021-10-16	2.4	Microvinification_2021	Post-AF	Lavaux_Plot_13	16.10.2021	3	Microvinification	2021	Year2021	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′59.656″N 6°42′21.944″E	46.4999921506673	6.70610909063848	NW	Cluster3	Cluster1	no
364526_372-LP3-ITS-0948	MV_Post-AF_Plot14_Rep1_2021-10-16	1.4	Microvinification_2021	Post-AF	Lavaux_Plot_14	16.10.2021	1	Microvinification	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_176-LP3-ITS-0752	MV_Post-AF_Plot14_Rep2_2021-10-16	9.6	Microvinification_2021	Post-AF	Lavaux_Plot_14	16.10.2021	2	Microvinification	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_171-LP3-ITS-0747	MV_Post-AF_Plot14_Rep3_2021-10-16	10.2	Microvinification_2021	Post-AF	Lavaux_Plot_14	16.10.2021	3	Microvinification	2021	Year2021	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	46°29′50.529″N 6°42′25.467″E	46.4974937572741	6.70710403923947	NW	Cluster3	Cluster3	no
364526_183-LP3-ITS-0759	MV_Post-AF_Plot15_Rep1_2021-10-16	10.4	Microvinification_2021	Post-AF	Lavaux_Plot_15	16.10.2021	1	Microvinification	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_174-LP3-ITS-0750	MV_Post-AF_Plot15_Rep2_2021-10-16	7.0	Microvinification_2021	Post-AF	Lavaux_Plot_15	16.10.2021	2	Microvinification	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_158-LP3-ITS-0734	MV_Post-AF_Plot15_Rep3_2021-10-16	1.4	Microvinification_2021	Post-AF	Lavaux_Plot_15	16.10.2021	3	Microvinification	2021	Year2021	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	46°30′21.494″N 6°42′08.609″E	46.5060665399151	6.70239140408832	NW	Cluster1	Cluster1	no
364526_182-LP3-ITS-0758	MV_Post-AF_Plot17_Rep1_2021-10-16	12.8	Microvinification_2021	Post-AF	Lavaux_Plot_17	16.10.2021	1	Microvinification	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_178-LP3-ITS-0754	MV_Post-AF_Plot17_Rep2_2021-10-16	3.9	Microvinification_2021	Post-AF	Lavaux_Plot_17	16.10.2021	2	Microvinification	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_168-LP3-ITS-0744	MV_Post-AF_Plot17_Rep3_2021-10-16	2.4	Microvinification_2021	Post-AF	Lavaux_Plot_17	16.10.2021	3	Microvinification	2021	Year2021	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	46°29′17.306″N 6°43′16.790″E	46.4882217976717	6.72133060338618	SE	Cluster2	Cluster3	no
364526_155-LP3-ITS-0731	MV_Post-AF_Plot18_Rep1_2021-10-16	4.7	Microvinification_2021	Post-AF	Lavaux_Plot_18	16.10.2021	1	Microvinification	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364526_192-LP3-ITS-0768	MV_Post-AF_Plot18_Rep2_2021-10-16	5.1	Microvinification_2021	Post-AF	Lavaux_Plot_18	16.10.2021	2	Microvinification	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364526_161-LP3-ITS-0737	MV_Post-AF_Plot18_Rep3_2021-10-16	6.4	Microvinification_2021	Post-AF	Lavaux_Plot_18	16.10.2021	3	Microvinification	2021	Year2021	18	470	25	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′40.584″N 6°42′47.642″E	46.4947100454995	6.7132553622143	SE	Cluster2	Cluster3	no
364526_160-LP3-ITS-0736	MV_Post-AF_Plot19_Rep1_2021-10-16	1.0	Microvinification_2021	Post-AF	Lavaux_Plot_19	16.10.2021	1	Microvinification	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_185-LP3-ITS-0761	MV_Post-AF_Plot19_Rep2_2021-10-16	8.8	Microvinification_2021	Post-AF	Lavaux_Plot_19	16.10.2021	2	Microvinification	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_172-LP3-ITS-0748	MV_Post-AF_Plot19_Rep3_2021-10-16	1.0	Microvinification_2021	Post-AF	Lavaux_Plot_19	16.10.2021	3	Microvinification	2021	Year2021	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	46°29′45.020″N 6°42′57.758″E	46.4959274724947	6.7160224459764	SE	Cluster2	Cluster2	no
364526_157-LP3-ITS-0733	MV_Post-AF_Plot20_Rep1_2021-10-16	0.8	Microvinification_2021	Post-AF	Lavaux_Plot_20	16.10.2021	1	Microvinification	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_177-LP3-ITS-0753	MV_Post-AF_Plot20_Rep2_2021-10-16	3.5	Microvinification_2021	Post-AF	Lavaux_Plot_20	16.10.2021	2	Microvinification	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_170-LP3-ITS-0746	MV_Post-AF_Plot20_Rep3_2021-10-16	1.5	Microvinification_2021	Post-AF	Lavaux_Plot_20	16.10.2021	3	Microvinification	2021	Year2021	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	46°29′37.675″N 6°43′14.058″E	46.4938871757964	6.72055024597156	SE	Cluster2	Cluster4	no
364526_181-LP3-ITS-0757	MV_Post-AF_Plot4_Rep1_2021-10-16	2.8	Microvinification_2021	Post-AF	Lavaux_Plot_4	16.10.2021	1	Microvinification	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_175-LP3-ITS-0751	MV_Post-AF_Plot4_Rep2_2021-10-16	2.1	Microvinification_2021	Post-AF	Lavaux_Plot_4	16.10.2021	2	Microvinification	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_153-LP3-ITS-0729	MV_Post-AF_Plot4_Rep3_2021-10-16	1.0	Microvinification_2021	Post-AF	Lavaux_Plot_4	16.10.2021	3	Microvinification	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364526_164-LP3-ITS-0740	MV_Post-AF_Plot5_Rep1_2021-10-16	2.7	Microvinification_2021	Post-AF	Lavaux_Plot_5	16.10.2021	1	Microvinification	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_190-LP3-ITS-0766	MV_Post-AF_Plot5_Rep2_2021-10-16	3.4	Microvinification_2021	Post-AF	Lavaux_Plot_5	16.10.2021	2	Microvinification	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_162-LP3-ITS-0738	MV_Post-AF_Plot5_Rep3_2021-10-16	3.6	Microvinification_2021	Post-AF	Lavaux_Plot_5	16.10.2021	3	Microvinification	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_191-LP3-ITS-0767	MV_Post-AF_Plot9_Rep1_2021-10-16	2.1	Microvinification_2021	Post-AF	Lavaux_Plot_9	16.10.2021	1	Microvinification	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_166-LP3-ITS-0742	MV_Post-AF_Plot9_Rep2_2021-10-16	3.4	Microvinification_2021	Post-AF	Lavaux_Plot_9	16.10.2021	2	Microvinification	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
